"","y","raw_text"
"1318","coats"," Like a head coach, I see it as my job to pull all of these team members together under the same game plan to produce the best coordinated and integrated intelligence"
"1319","coats"," To make the whole greater than the sum of the parts"
"1320","coats"," Given the complicated threat environment that we face today in this country and around the world, now more than ever, the IC must work as a team"
"1321","coats"," Seamless"
"1322","coats"," The threats that we face today are more challenging, dynamic, and geographically diffuse than ever before"
"1323","coats"," Allow me to address, in no particular order, what I see as some of the most challenging issues we currently face: _ Clearly the rising cyber threat must be highlighted"
"1324","coats"," Cyberspace is both a resource and a liability; an increasingly connected world creates tremendous opportunities, but also many vulnerabilities"
"1325","coats"," _ Not unrelated, I would also highlight the threat of radical Islamic terrorism, which continues to be a significant threat to the United States and its allies abroad"
"1326","coats"," They�re spreading their message of fear and hate through cyber space, and mobilizing to venues beyond their self-described caliphate"
"1327","coats"," 4 _ China�s continued regional activism, including its disputed territorial claims in the East and South China Seas, is troubling, and will be a long-term challenge"
"1328","coats"," _ Russia�s assertiveness in global affairs is something I look upon with great concern, which we need to address with eyes wide open and a healthy degree of skepticism"
"1329","coats"," _ And North Korea�s nuclear ambitions and, quite frankly, provocations, are something the intelligence community needs to be laser-focused on"
"1330","coats"," The list continues with a diverse set of challenges�including those in Iran, Syria, Afghanistan, and other hot spots around the world"
"1331","coats"," In order to address these threats, I will bring my many years of experience in how to execute on a plan, and bring together teams of people toward a common goal"
"1332","coats"," As Ambassador to Germany from 2001 to 2005, I oversaw the activity of nearly two dozen agencies at the American embassy"
"1333","coats"," I trust that my experiences coordinating and integrating that many different departments and agencies, overseeing their activities, leveraging their strengths, and bringing them together under a single strategy will serve me well as DNI"
"1334","coats"," As a Member of Congress in both the House and Senate, I have always had a keen interest in ensuring we are responsible stewards of taxpayer dollars"
"1335","coats"," In evaluating federal programs, I always made a point to ask questions about what works, what doesn�t work, and why"
"1336","coats"," I also believed it was important to assess how we establish priorities"
"1337","coats"," We must ask ourselves: in a time of tightened budgets, what programs are truly essential, and which may no longer be necessary, or of lower priority? How does each program support our overall goal or strategy? And is it duplicative of another effort? I will be looking to ask the IC these and many more questions if confirmed as the DNI"
"1338","coats"," And in the vein of efficiency, there has been much discussion about the role of the DNI, and the Office of the DNI"
"1339","coats"," Let me share with you what I have learned in preparation for this opportunity"
"1340","coats"," Over the past 12 years since its inception, the ODNI has been tasked with a variety of responsibilities � in statute, in Executive Orders, and in Presidential Memoranda, along with recommendations coming from the 9/11 Commission and Silberman/Robb Commission on Weapons of Mass Destruction"
"1341","coats"," The people supporting these directives are hardworking folks from all across the IC"
"1342","coats"," Of note, a significant portion of the ODNI�s workforce is on rotation from other IC agencies"
"1343","coats"," ODNI was established to counter the pre-9/11 stove-piping by individual intelligence agencies, and ensure collaboration and integration across the intelligence elements"
"1344","coats"," 5 ODNI brings together talent from across the Community to integrate intelligence and does its best to connect all dots � not just specific dots from specific agencies and specialties"
"1345","coats"," In keeping with my earlier football analogy, you can�t play a complete game with just a star quarterback and wide receiver�well maybe the New England Patriots can"
"1346","coats"," But even the Pats need a strong offensive line, a stout defense, agile special teams, and a talented place kicker � along with many other players"
"1347","coats"," Not every player on a football team is going to be the MVP, but they are a team nonetheless, and everyone on the field plays a critical role"
"1348","coats"," And when we win, we win as a team"
"1349","coats"," I�ve also been asked about the size of the Office of the DNI, and whether it�s too large"
"1350","coats"," As I looked at the many requirements of the Office reflected in various laws, orders, and recommendations, I�ve been impressed by the Office�s responsiveness to these many tasks within reasonable resources"
"1351","coats"," Recent commentary on the size of the ODNI doesn�t mesh well with what I�ve seen first-hand, and I believe it does a disservice to this committee and your efforts to keep the size of the ODNI in check"
"1352","coats"," That said, and as I discussed earlier, I believe every government agency must constantly review its operations, and I�ll be taking a look at not only the Office of the DNI, but the entire IC, and at how we can do things most efficiently and effectively"
"1353","coats"," Much has been made publicly about the role of our Intelligence enterprise, and how it will fare in the future"
"1354","coats"," And I am encouraged by what I see"
"1355","coats"," With the leadership team in place at the IC agencies, I know that this Community will continue as the world class intelligence enterprise that it is today"
"1356","coats"," Before going to questions, I�d like to share with you the early goals that, if confirmed, I will share with the IC"
"1357","coats"," I intend to push the IC to be the best it can be, and not accept the status quo when it comes to the challenges facing our nation"
"1358","coats"," I intend to ask the IC to be innovative in its approach to hard problems and the solutions to solve them"
"1359","coats"," I intend to be a champion for the hardworking men and women of the IC � to be there for them the way they are here for all of us"
"1360","coats"," Every day, the men and women of the IC are working tirelessly on the front lines � often times in shadows, often times in very dangerous situations � with the common goal of keeping America safe and secure"
"1361","coats","  6 I also intend to work with all of you to ensure that the IC has the support it needs to tackle whatever the opposing teams bring our way, and to ensure that the Congress and this Committee have access to the information they need to conduct their oversight responsibilities"
"1362","coats"," I am honored by the opportunity to be here with you today, and I thank you for your consideration of my nomination"
"1363","coats"," And with that, I look forward to answering your questions"
"1364","coats"," "
"1365","wilbur ross","Mr"
"1366","wilbur ross"," Chairman, Ranking Member Nelson, and members of the Committee, thank you for the opportunity to appear before you today"
"1367","wilbur ross"," As a proud resident of Florida I am honored by the presence of both of my home State Senators, and I would also like to thank Senator Marco Rubio for his kind introduction"
"1368","wilbur ross"," With me today is my wife, Hilary Geary Ross"
"1369","wilbur ross"," Since President-elect Trump announced my nomination, I�ve had the opportunity to meet with many of you"
"1370","wilbur ross"," In our meetings, I�ve heard firsthand how we can work together on behalf of the American people"
"1371","wilbur ross"," These meetings have been helpful to me"
"1372","wilbur ross"," I look forward to our continued dialog"
"1373","wilbur ross"," Mr"
"1374","wilbur ross"," Chairman, I am honored to be under consideration for Secretary of the United States Department of Commerce"
"1375","wilbur ross"," I�m particularly interested in the Department of Commerce for several reasons"
"1376","wilbur ross"," First, I may be the only nominee for Secretary of Commerce that was a U"
"1377","wilbur ross","S"
"1378","wilbur ross"," Census Taker"
"1379","wilbur ross"," I was working my way through Harvard Business School and that was one of the jobs that I had during college"
"1380","wilbur ross"," At that time, we would put on the big white sash along with a badge and we would visit individual homes and record information for the Census"
"1381","wilbur ross"," I was assigned to Scollay Square in Boston"
"1382","wilbur ross"," We had to convince people through a small opening of the door that we were helping record an accurate count"
"1383","wilbur ross"," So I have some personal experience with the Census � a very important function within the Department of Commerce"
"1384","wilbur ross"," Second, like many other business people across the United States, I have been a consumer of the data and information the Department provides a periodic basis"
"1385","wilbur ross"," Data the Department gathers and makes public, such as the Census data, the data that the BEA puts out and NOAA�s reports, to name a few, are essential functions"
"1386","wilbur ross"," I believe there is greater potential in the breadth and the depth of the data the Department provides to encourage new investment"
"1387","wilbur ross"," 2 Third, in terms of telecommunications, the Department auctions spectrum and helps bring access to broadband to communities nationwide"
"1388","wilbur ross"," In some small way I have direct experience with broadband deployment"
"1389","wilbur ross"," Before this nomination, I was the vice chair of the Utilities Undergrounding Task Force where I live in Southern Florida"
"1390","wilbur ross"," The Task Force is eager to move to fiber optics and telecommunications to our community"
"1391","wilbur ross"," In order to do so the Task Force had to do it in way that was not damaging to the Everglades"
"1392","wilbur ross"," That brings me to NOAA"
"1393","wilbur ross"," Living on the coast in Southern Florida, we are all very sensitive to weather because of the yearly hurricane season"
"1394","wilbur ross"," So weather information is critical to us, like so many communities across the United States"
"1395","wilbur ross"," I am also well aware of the importance of the fishing industry and tourism to coastal economies, so I am looking forward to the individual issues on those matters that fall within the jurisdiction of the Department of Commerce"
"1396","wilbur ross"," And then there is trade"
"1397","wilbur ross"," I�ve made my livelihood for over five decades dealing in international commerce"
"1398","wilbur ross"," My companies have operated on the ground in some 23 countries around the world"
"1399","wilbur ross"," Sometimes those operations have progressed happily, sometimes a lot less happily"
"1400","wilbur ross"," I�ve also been in the middle of complicated situations in our domestic manufacturing sector and being subjected to some of the bad trade activities of other countries, both in terms of non-tariff trade barriers that some countries impose on us and state subsidies of foreign exports coming into the United States"
"1401","wilbur ross"," I think I�ve probably had more direct experience than any prior Cabinet nominee has had with unfair trade in the steel business, in the textile business, in the auto parts business and other sectors"
"1402","wilbur ross"," I am very well aware of the issues many companies face and I�m sensitive to both the issues abroad and the issues here at home"
"1403","wilbur ross"," While I have worked with many people across many lands, the thing I�m proudest about in my whole career is working with Leo Gerard, the President of the United Steel Workers of America, and other unions in saving the American steel industry"
"1404","wilbur ross"," Working together we were able to save thousands of jobs and ensure this important industry continued in the United States"
"1405","wilbur ross"," I also understand that at the end of the day, each of our trading partners want access to our market"
"1406","wilbur ross"," The United States should provide that access to nations who agree to play by our  3 standards of fair trade"
"1407","wilbur ross"," We should not put up with malicious trading activities, state owned enterprises, or subsidized production"
"1408","wilbur ross"," So I am not anti-trade"
"1409","wilbur ross"," I am pro trade"
"1410","wilbur ross"," But I am pro sensible trade, not trade that is detrimental to the American worker and to the domestic manufacturing base"
"1411","wilbur ross"," During these past few weeks, President-elect Trump has met with many business leaders from across many industries"
"1412","wilbur ross"," I have attended many of the meetings"
"1413","wilbur ross"," One of the meetings was with leaders from the tech industry"
"1414","wilbur ross"," I was amazed how similar the problems they are facing, both in terms of trying to compete in foreign jurisdictions and competition coming in from abroad, are to the problems faced by more traditional industries like steel and textiles"
"1415","wilbur ross"," The techniques and products of the tech industry are different but the nature of the adverse trade activities they face are very similar to those experienced by the industries I�ve worked in for many years"
"1416","wilbur ross"," The Department serves many more functions, and I very much look forward to helping the American entrepreneur, the American worker, and American companies both big and small drive this economy forward and to create jobs"
"1417","wilbur ross"," I want to thank my wife for supporting my decision to enter public service, and to thank you once again for the opportunity to be here in front of this Committee"
"1418","wilbur ross"," If confirmed I look forward to working with you and with the many dedicated public servants at the Department of Commerce"
"1419","wilbur ross"," I look forward to your questions"
"1420","mattis","Thank you Mr"
"1421","mattis"," Chairman"
"1422","mattis"," It is an honor to come before you for this confirmation hearing as the President-elect�s nominee for the position of Secretary of Defense"
"1423","mattis"," I want to thank you, Mr"
"1424","mattis"," Chairman, Ranking Member Reed, and the members of this committee for taking time to see me during my courtesy calls � and I thank you for your willingness to accommodate this hearing and consider my nomination"
"1425","mattis"," I have testified previously in front of this committee and I have always held it in the highest regard"
"1426","mattis"," I wish to thank former Senator William Cohen for so kindly introducing me this morning"
"1427","mattis"," I�m grateful to the long-serving former chairman of this committee, Senator Sam Nunn, for his strong support"
"1428","mattis"," It is humbling to be considered for this position, and I thank the President-elect for placing his trust and confidence in me"
"1429","mattis"," I did not anticipate this request"
"1430","mattis"," When the call came from New York, I had a full life west of the Rockies"
"1431","mattis"," I was not involved in the presidential campaign and I was certainly not seeking or envisioning a position in any new administration"
"1432","mattis"," I relished my military career but never imagined further government service"
"1433","mattis"," That said, it would be my highest honor, if I am confirmed, to lead those who volunteer to defend our country"
"1434","mattis"," Military service is a touchstone for American patriots of all races, genders, and creeds"
"1435","mattis"," The men and women of the Department of Defense � military and civilian � reflect the diverse, non-partisan, and selfless character of our national defense"
"1436","mattis"," They do their duty, and they honor all the previous generations of veterans and civil servants who have served and sacrificed for our country"
"1437","mattis"," And they return to private life as better citizens and even more grateful for what America represents in this world"
"1438","mattis"," I know the Senators of this committee are well aware of the many global security challenges we face"
"1439","mattis"," We see each day a world awash in change; our country is still at war in Afghanistan and our troops are fighting against ISIS and other terrorist groups in the Middle East and elsewhere"
"1440","mattis"," Russia is raising grave concerns on several fronts and China is shredding trust along its periphery"
"1441","mattis"," Increasingly, we see islands of stability in our hemisphere, in Europe, and in Asia under attack by non-state actors and nations that mistakenly see their security in the insecurity of others"
"1442","mattis"," We find ourselves embracing the dual reality of seeking engagement and cooperation where we can, yet defending our interests where we must"
"1443","mattis"," While our military maintains capable land, air, and sea forces, the cyber and space domains now demand an increasing share of our attention and investment"
"1444","mattis"," These realities represent the  prominent challenges facing our military and the gravity of my leadership task if you choose to confirm me"
"1445","mattis"," Our Armed Forces must remain the best led, best equipped, and most ready force in the world"
"1446","mattis"," There is no room for complacency and we have no God-given right to victory on the battlefield"
"1447","mattis"," The reset of our force has been inadequate: our military gear is heavily used and it has not been properly and fully reconstituted following 15 years of deployment and conflict"
"1448","mattis"," Maintenance has been insufficient: if we do not maintain our gear, the money we spend on acquisition is wasted and we will have a hollow force"
"1449","mattis"," Future readiness is achieved through modernization, and that too has languished and is paying the price of sequestration"
"1450","mattis"," These demanding times require us to put together a strong national security team here in Washington and to work closely with our allies"
"1451","mattis"," If confirmed, I will lead the Department of Defense and be a forthright member of that team"
"1452","mattis"," I will be an advocate for our military, which is the envy of the world and represents America�s awesome determination to defend herself; I will be an advocate for the President-elect�s vision of a strengthened national security stance; and I recognize that I will need to be the strongest possible advocate for military and civilian personnel and their families, as we work to keep alive our experiment in democracy"
"1453","mattis"," If confirmed, I will foster an atmosphere of harmony and trust at the Department of Defense and with our interagency counterparts"
"1454","mattis"," The defense of our country is neither partisan nor personal, rather it is collaborative; vigorous debate in private is to be expected, and the process of sorting out competing views is often untidy yet necessary to craft ultimately a coherent strategy with bipartisan support and cooperation across the government and with our allies"
"1455","mattis"," We must integrate our global and regional strategies so that our response to each immediate, vexing issue does not plant the seed of a new, more dangerous problem"
"1456","mattis"," As swiftly as the President-elect�s national security team is confirmed, I will work to make sure the strategy and military calculus are employed so that we reinforce traditional tools of diplomacy, ensuring our President and our diplomats negotiate from a position of strength"
"1457","mattis"," Our recent experiences have reminded us that we should engage more using all components of our national power, and use military force only when it is in the vital interest of the United States, when other elements of national power have been insufficient in protecting our national interests, and generally as a last resort"
"1458","mattis"," In addition to ensuring collaboration across government and the adoption of an integrated strategy, we must also embrace our international alliances and security partnerships"
"1459","mattis"," History is clear: nations with strong allies thrive and those without them wither"
"1460","mattis"," Strengthening our alliances requires finding common cause, even with imperfect partners; taking no ally for granted; and living up to our treaty obligations"
"1461","mattis"," When America gives its word, it must mean what it says"
"1462","mattis"," We must also promote and enlist commensurate support from all our allies"
"1463","mattis"," The American taxpayer should not carry a disproportionate part of our shared defense, and all who benefit should be expected to help carry their part of the burden"
"1464","mattis"," If confirmed, my watchwords will be solvency and security in providing for the protection of our people and the survival of our freedoms"
"1465","mattis"," My priorities as Secretary of Defense will be to strengthen military readiness, principally by increasing the lethality of the force; to strengthen our alliances in league with our diplomatic partners by collaborating with allies whenever and wherever possible; and to bring business reforms to the Department of Defense by instilling budget discipline and holding our leaders accountable"
"1466","mattis"," All personnel policies will be designed to bring troops home alive and victorious"
"1467","mattis"," I will be committed to earning the trust and confidence of the Congress � and the American people � that the Department is the best possible steward of taxpayer money"
"1468","mattis"," The Department must now look across components and organizations to inform a strategic and realistic plan of potential reforms"
"1469","mattis"," It is imperative to disaggregate functions that add value, including those that increase the lethality of the force and help the Department achieve its aims, from functions that are duplicative and unnecessary"
"1470","mattis"," If confirmed, I will support the President-elect�s stated aim and work in concert with congressional leaders to invest in defense and remove the practice known as sequestration"
"1471","mattis"," I strongly support the Congress working to restore its active oversight role instead of continuing to rely on the non-strategic and self-destructive cuts imposed by sequestration"
"1472","mattis"," Working with Congress I will endeavor to keep our unique All-Volunteer Force secondto-none"
"1473","mattis"," We need to open the door to all who are eligible and wish to serve; provide them with the training, equipment, and confidence that are essential to their success; and ensure all service members are treated with dignity and respect"
"1474","mattis"," Our leaders at all levels of the chain of command will be accountable to ensure that each member of the Armed Forces has the opportunity to excel in an environment that maximizes their talents and has no patience for those who would degrade or diminish any person�s service"
"1475","mattis"," Today over 15 percent of today�s active-duty force is female"
"1476","mattis"," Our military could not accomplish its missions without these women"
"1477","mattis"," As we ask more from our female enlisted members and officers, we owe them more as well"
"1478","mattis"," The rate of sexual assault and harassment in the military is not acceptable"
"1479","mattis"," If I am confirmed, I will continue the Department�s focus on sexual assault prevention and response, and I will work with the committee to deal with this problem more effectively"
"1480","mattis"," The Department must do more to ensure service members can report any crime, including a crime involving sexual assault, without any fear of retaliation"
"1481","mattis"," Any organization needs to get its strategic vision right, and if I am confirmed, my strategic aim will be three-pronged: we will first maintain a safe and secure nuclear deterrent � because we must ensure a war that can never be won will never be fought"
"1482","mattis"," Second, we will field a decisive conventional force � because as expensive as it is to sustain such a force, it is far less costly in lives and treasure than a conventional war that we are unable to deter because we are seen as weak"
"1483","mattis"," Third, we will retain irregular warfare as a core competency of our Armed Forces � to ensure we can fight across the full spectrum of war"
"1484","mattis"," We will compose our forces accordingly"
"1485","mattis"," I recognize my potential civilian role differs in essence and in substance from my former role in uniform"
"1486","mattis"," While serving in uniform I obeyed civilian leadership while demonstrating loyalty to the U"
"1487","mattis","S"
"1488","mattis"," Constitution"
"1489","mattis"," In addition to my combat, joint, and NATO roles while in uniform, I served as the Executive Secretary to Secretaries of Defense Bill Perry and Bill Cohen in the mid-to-late-1990s and Senior Military Assistant to Deputy Secretaries of Defense Rudy de Leon and Paul Wolfowitz before 9/11"
"1490","mattis"," Those assignments allowed me to observe and support the civilian decision-making process at the most senior levels of the Department"
"1491","mattis"," Civilian control of the military is a fundamental tenet of the American military tradition"
"1492","mattis"," From day one service members swear an oath to support and defend the U"
"1493","mattis","S"
"1494","mattis"," Constitution; they see photos of the nation�s civilian leaders prominently displayed above their uniformed leadership; and they are imbued with the principle that our nation�s elected and appointed leaders control the use of our military"
"1495","mattis"," It is a hallmark of America�s military that service members take pride in our country�s adherence to that principle, and it is a hallmark espoused by every U"
"1496","mattis","S"
"1497","mattis"," military leader I have observed"
"1498","mattis"," The President of the United States is the Commander-in-Chief and he alone is accountable to the American people for the outcomes of our integrated diplomatic, economic, and security decisions"
"1499","mattis"," The Secretary of Defense is the principal assistant to the President in all matters related to the Department of Defense"
"1500","mattis"," Both the Commanderin-Chief and the Secretary of Defense must impose an objective strategic calculus in the national security decision-making process and effectively direct its activities"
"1501","mattis"," They must ensure our nation takes the grave step of using force only when other non-military means have failed; when a defined and achievable political end-state is determined; and when our nation commits full resources to the fight"
"1502","mattis"," Civilian leaders bear these responsibilities because the esprit-de-corps of our military, its can-do spirit, and its obedience to civilian leadership reduces the inclination and power of the military to criticize or oppose the policy it is ultimately ordered to implement"
"1503","mattis"," If I am confirmed, the President-elect and his national security team will receive my full support, and the support of the Department of Defense, in the formulation of policy and the development of military options to implement that policy"
"1504","mattis"," If the Senate consents and if the full Congress passes an exception to the seven-year requirement, I will provide strong civilian leadership of military plans and decisions"
"1505","mattis"," I will insist unfiltered military advice is presented in full"
"1506","mattis"," And I will hold senior military and  civilian leaders accountable for performance"
"1507","mattis"," I know what to expect from uniformed leadership in interactions with the Department�s civilian leadership"
"1508","mattis"," I recognize under the Constitution it is the Congress that raises, sustains, and supports our Armed Forces through annual authorizations and appropriations"
"1509","mattis"," For many years I have watched you in action and testified before you and I look forward to collaborating closely for the defense of our nation"
"1510","mattis"," Having been nominated for this position, I am mindful of the extraordinary privilege it is to serve alongside so many service members and civilians of the Department of Defense"
"1511","mattis"," I will hold them and their families foremost in my thoughts and work to give them the best chance for victory if you confirm me"
"1512","mattis"," Finally, on a personal note, I have worked at the Pentagon twice in my career"
"1513","mattis"," But few people may know I am not the first person in my family to do so"
"1514","mattis"," When, in the wartime spring of 1942, my mother was 20 years old and working in military intelligence, she was part of the first wave of government employees to move into the still-unfinished Pentagon"
"1515","mattis"," She had come to America as an infant and lives today on the banks of the Columbia River in the Pacific Northwest"
"1516","mattis"," Little could she imagine in her youth that more than 90 years after she immigrated to this country, and 75 years after she first walked through the doors of the War Department, one of her sons would be sitting here today before the Senate"
"1517","mattis"," "
"1518","sessions","Thank you Chairman Burr and Ranking Member Warner for allowing me to publicly appear before the committee today"
"1519","sessions"," I appreciate the Committee's critically important efforts to investigate Russian interference with our democratic process"
"1520","sessions"," Such interference can never be tolerated and I encourage every effort to get to the bottom of any such allegations"
"1521","sessions"," As you know, the Deputy Attorney General has appointed a special counsel to investigate matters related to Russian interference in the 2016 election"
"1522","sessions"," I am here today to address several issues that have been specifically raised before this committee, and I appreciate the opportunity to respond to questions as fully as I am able to do so"
"1523","sessions"," But as I advised you, Mr"
"1524","sessions"," Chairman, and consistent with long-standing Department of Justice practice, I cannot and will not violate my duty to protect confidential communications with the President"
"1525","sessions"," Now, let me address some issues directly: I did not have any private meetings nor do I recall any conversations with any Russian officials at the Mayflower Hotel"
"1526","sessions"," I did not attend any meetings at that event"
"1527","sessions"," Prior to the speech, I attended a reception with my staff that included at least two dozen people and President Trump"
"1528","sessions"," Though I do recall several conversations I had during that pre-speech reception, I do not have any recollection of meeting or talking to the Russian Ambassador or any other Russian officials"
"1529","sessions"," If any brief interaction occurred in passing with the Russian Ambassador during that reception, I do not remember it"
"1530","sessions"," After the speech, I was interviewed by the news media, which had gathered as I remember in a different room, and then I left the hotel"
"1531","sessions"," But whether I ever attended a reception where the Russian Ambassador was also present is entirely beside the point of this investigation into Russian interference with the 2016 campaigns"
"1532","sessions"," Let me state this clearly: I have never met with or had any conversations with any Russians or any foreign officials concerning any type of interference with any campaign or election"
"1533","sessions"," Further, I have no knowledge of any such conversations by anyone connected to the Trump campaign"
"1534","sessions"," I was your colleague in this body for 20 years, and the suggestion that I participated in any collusion or that I was aware of any collusion with the Russian government to hurt this country, which I have served with honor for over 35 years, or to undermine the integrity of our democratic process, is an appalling and detestable lie"
"1535","sessions"," Relatedly, there is the assertion that I did not answer Senator Franken's question honestly at my confirmation hearing"
"1536","sessions"," That is false"
"1537","sessions"," This is how it happened"
"1538","sessions"," He asked me a rambling question that included dramatic, new allegations that the United States intelligence community had advised President-elect Trump that ""there was a continuing exchange of information during the campaign between Trump's surrogates and intermediaries for the Russian government"
"1539","sessions",""" I was taken aback by these explosive allegations, which he said were being reported in breaking news that day"
"1540","sessions"," I wanted to refute immediately any suggestion that I was a part of such an activity"
"1541","sessions"," I replied, ""Senator Franken, I'm not aware of any of those activities"
"1542","sessions"," I have been called a surrogate at a time or two in that campaign and I didn't have -- did not have communications with the Russians, and I'm unable to comment on it"
"1543","sessions",""" That was the context in which I was asked the question, and in that context, my answer was a fair and correct response to the charge as I understood it"
"1544","sessions"," It simply did not occur to me to go further than the context of the question and list any conversations I may have had with Russians in routine situations, as I had with numerous other foreign officials"
"1545","sessions"," Please hear me now"
"1546","sessions"," It was only in March of this year that a reporter asked my spokesperson whether I had ever met with any Russian officials"
"1547","sessions"," This was the first time that question had been posed"
"1548","sessions"," On the same day, we provided that reporter with the information related to the meeting I and my staff had held in my Senate office with Ambassador Kislyak, as well as the brief encounter in July after a speech that I had given during the convention in Cleveland, Ohio"
"1549","sessions"," I also provided the reporter a list of all 25 foreign ambassador meetings I had held during 2016"
"1550","sessions"," In addition, I provided supplemental testimony to the Senate Judiciary Committee to explain this"
"1551","sessions"," I readily acknowledged these two meetings"
"1552","sessions"," Certainly nothing improper occurred"
"1553","sessions"," Let me also explain clearly the circumstances of my recusal from the investigation into the Russian interference with the 2016 election"
"1554","sessions"," I was sworn in as Attorney General on Thursday, February 9th"
"1555","sessions"," The very next day, I met with career Department officials, including a senior ethics official, to discuss some things publicly reported in the press and that might have some bearing on the issue of recusal"
"1556","sessions"," From that point, February 10th, until I announced my formal recusal on March 2nd, I was never briefed on any investigative details and did not access information about the investigation; I received only the limited information that the Department's career officials determined was necessary to inform my recusal decision"
"1557","sessions"," As such, I have no knowledge about this investigation beyond what has been publicly reported, and I have taken no action with regard to any such investigation"
"1558","sessions"," On the date of my formal recusal, my Chief of Staff sent an email to the heads of the relevant departments, including by name to Director Comey of the FBI, to instruct them to inform their staffs of this recusal and to advise them not to brief me or involve me in any such matters"
"1559","sessions"," And in fact, they have not"
"1560","sessions"," Importantly, I recused myself not because of any asserted wrongdoing on my part during the campaign, but because a Department of Justice regulation, 28 CFR 45"
"1561","sessions","2, required it"
"1562","sessions"," That regulation states, in effect, that Department employees should not participate in investigations of a campaign if they have served as a campaign advisor"
"1563","sessions"," The scope of my recusal, however, does not and cannot interfere with my ability to oversee the Department of Justice, including the FBI, which has an $8 billion budget and 35,000 employees"
"1564","sessions"," I presented to the President my concerns, and those of Deputy Attorney General Rod Rosenstein, about the ongoing leadership issues at the FBI as stated in my letter recommending the removal of Mr"
"1565","sessions"," Comey along with the Deputy Attorney General's memorandum, which have been released publicly by the White House"
"1566","sessions"," It is a clear statement of my views"
"1567","sessions"," It is absurd, frankly, to suggest that a recusal from a single specific investigation would render an Attorney General unable to manage the leadership of the various Department of Justice law enforcement components that conduct thousands of investigations"
"1568","sessions"," Finally, during his testimony, Mr"
"1569","sessions"," Comey discussed a conversation he and I had about a meeting Mr"
"1570","sessions"," Comey had with the President"
"1571","sessions"," I am happy to share with the committee my recollection of the conversation I had with Mr"
"1572","sessions"," Comey"
"1573","sessions"," Following a routine morning threat briefing, Mr"
"1574","sessions"," Comey spoke to me and my Chief of Staff"
"1575","sessions"," While he did not provide me with any of the substance of his conversation with the President, Mr"
"1576","sessions"," Comey expressed concern about the proper communications protocol with the White House and with the President"
"1577","sessions"," I responded to his comment by agreeing that the FBI and Department of Justice needed to be careful to follow Department policies regarding appropriate contacts with the White House"
"1578","sessions"," Mr"
"1579","sessions"," Comey had served in the Department of Justice for the better part of two decades, and I was confident that Mr"
"1580","sessions"," Comey understood and would abide by the Department's well-established rules governing any communications with the White House about ongoing investigations"
"1581","sessions"," My comments encouraged him to do just that and indeed, as I understand, he did"
"1582","sessions"," Our Department of Justice rules on proper communication between the Department and the White House have been in place for years"
"1583","sessions"," Mr"
"1584","sessions"," Comey well knew them, I thought, and assumed correctly that he complied with them"
"1585","sessions"," I will finish with this"
"1586","sessions"," I recused myself from any investigation into the campaigns for President, but I did not recuse myself from defending my honor against scurrilous and false allegations"
"1587","sessions"," At all times throughout the course of the campaign, the confirmation process, and since becoming Attorney General, I have dedicated myself to the highest standards"
"1588","sessions"," The people of this country expect an honest and transparent government and that is what we are giving them"
"1589","sessions"," This President wants to focus on the people of this country to ensure they are treated fairly and kept safe"
"1590","sessions"," The Trump agenda is to improve the lives of the American people"
"1591","sessions"," I know some have other agendas, but that is his agenda and it is one I share"
"1592","sessions"," Importantly, as Attorney General I have a responsibility to enforce the laws of this Nation, to protect this country from its enemies, and to ensure the fair administration of justice"
"1593","sessions"," I intend to work every day with our fine team and the superb professionals in the Department of Justice to advance the important work we have to do"
"1594","sessions"," These false attacks, the innuendo, and the leaks, you can be sure, will not intimidate me"
"1595","sessions"," In fact, these events have only strengthened my resolve to fulfill my duty to reduce crime, and to support our federal, state, and local law enforcement officers who work our streets every day"
"1596","sessions"," Just last week, it was reported that overdose deaths in this country are rising faster than ever recorded"
"1597","sessions"," The murder rate is up over 10 percent�the largest increase since 1968"
"1598","sessions"," Together, we are telling the gangs, the cartels, the fraudsters, and the terrorists�we are coming after you"
"1599","sessions"," Every one of our citizens, no matter who they are or where they live, has the right to be safe in their homes and communities"
"1600","sessions"," And I will not be deterred, and I will not allow this great Department to be deterred from its vital mission"
"1601","mulvaney","Thank you, Chairman Enzi, Ranking Member Sanders, and members of the Committee for welcoming me today"
"1602","mulvaney"," It is an honor and a privilege to be here"
"1603","mulvaney"," I am pleased to present my qualifications and my vision for the Office of Management and Budget to this committee"
"1604","mulvaney"," Thank you to the President for nominating me, and for the confidence he showed in me by doing so"
"1605","mulvaney"," Thank you to Senator Graham and Senator Cotton for your kind remarks"
"1606","mulvaney"," Thank you especially to my family"
"1607","mulvaney"," As the members of this committee know better than most, the burdens of public service often fall on our families"
"1608","mulvaney"," I deeply appreciate their continued support"
"1609","mulvaney"," We don�t get an opportunity to say this nearly enough, and almost never on national television, but I am very proud of the young adults my children have become, despite the fact � or maybe because of the fact? � that their dad has been away from home for much of the past several years"
"1610","mulvaney"," And that is a testament to the kind of woman my wife is"
"1611","mulvaney"," I am extraordinarily proud, and happy, to have her in my life"
"1612","mulvaney"," Finally, I am grateful for the members of the Committee and their staff, not only for having me here today, but also for taking the time to meet with me over the last few weeks and sharing your views"
"1613","mulvaney"," Should I be confirmed, I look forward to continuing our conversations, and to getting your guidance and wisdom"
"1614","mulvaney"," Because no one can do this job alone"
